target,held_out_model,baseline_id,selected_config_id,threshold,inner_f1,inner_precision,inner_recall,selected
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.9,0.0,0.0,0.0,False
looping,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_balanced,0.95,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.05,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.1,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.15,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.2,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.25,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.3,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.35,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.4,0.5990338164251208,0.42758620689655175,1.0,True
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.45,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.5,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.55,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.6,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.65,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.7,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.75,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.8,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.85,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.9,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.95,0.0,0.0,0.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.05,0.8157894736842105,0.6888888888888889,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.1,0.8732394366197183,0.775,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.15,0.8920863309352518,0.8051948051948052,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.2,0.9051094890510949,0.8266666666666667,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.25,0.9104477611940298,0.8472222222222222,0.9838709677419355,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.3,0.9172932330827067,0.8591549295774648,0.9838709677419355,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.35,0.9172932330827067,0.8591549295774648,0.9838709677419355,True
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.4,0.9090909090909091,0.8571428571428571,0.967741935483871,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.45,0.9007633587786259,0.855072463768116,0.9516129032258065,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.5,0.8992248062015504,0.8656716417910447,0.9354838709677419,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.55,0.8976377952755905,0.8769230769230769,0.9193548387096774,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.6,0.8976377952755905,0.8769230769230769,0.9193548387096774,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.65,0.896,0.8888888888888888,0.9032258064516129,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.7,0.8688524590163934,0.8833333333333333,0.8548387096774194,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.75,0.8688524590163934,0.8833333333333333,0.8548387096774194,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.8,0.8666666666666667,0.896551724137931,0.8387096774193549,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.85,0.847457627118644,0.8928571428571429,0.8064516129032258,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.9,0.7857142857142857,0.88,0.7096774193548387,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C1p0_cw_balanced,0.95,0.7128712871287128,0.9230769230769231,0.5806451612903226,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.05,0.5990338164251208,0.42758620689655175,1.0,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.1,0.5970149253731343,0.4316546762589928,0.967741935483871,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.15,0.625,0.46153846153846156,0.967741935483871,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.2,0.6900584795321637,0.5412844036697247,0.9516129032258065,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.25,0.7435897435897436,0.6170212765957447,0.9354838709677419,True
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.3,0.676056338028169,0.6,0.7741935483870968,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.35,0.6376811594202898,0.5789473684210527,0.7096774193548387,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.4,0.6461538461538462,0.6176470588235294,0.6774193548387096,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.45,0.6166666666666667,0.6379310344827587,0.5967741935483871,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.5,0.5565217391304348,0.6037735849056604,0.5161290322580645,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.55,0.4716981132075472,0.5681818181818182,0.4032258064516129,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.6,0.45098039215686275,0.575,0.3709677419354839,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.65,0.4375,0.6176470588235294,0.3387096774193548,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.7,0.41304347826086957,0.6333333333333333,0.3064516129032258,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.75,0.37777777777777777,0.6071428571428571,0.27419354838709675,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.8,0.3058823529411765,0.5652173913043478,0.20967741935483872,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.85,0.225,0.5,0.14516129032258066,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.9,0.18666666666666668,0.5384615384615384,0.11290322580645161,False
looping,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C10p0_cw_balanced,0.95,0.031746031746031744,1.0,0.016129032258064516,False
